Gene_stable_ID	Gene_description	Gene_name
AAEL011429-RA	clathrin coat adaptor ap3 medium chain [Source:VB Community Annotation]	""
AAEL024230-RA	""	""
AAEL013230-RA	coatomer delta subunit [Source:VB Community Annotation]	""
AAEL014316-RB	""	""
AAEL014316-RC	""	""
AAEL011731-RA	metalloprotease [Source:VB Community Annotation]	""
AAEL025997-RA	""	""
AAEL021690-RA	""	""
AAEL011395-RC	glutaminyl-tRNA synthetase [Source:VB Community Annotation]	""
AAEL011395-RD	glutaminyl-tRNA synthetase [Source:VB Community Annotation]	""
AAEL011395-RA	glutaminyl-tRNA synthetase [Source:VB Community Annotation]	""
AAEL011395-RB	glutaminyl-tRNA synthetase [Source:VB Community Annotation]	""
AAEL027803-RA	""	""
AAEL001759-RA	40S ribosomal protein S9 [Source:UniProtKB/TrEMBL;Acc:Q1HRP3]	RpS9
AAEL017536-RB	holotricin  glycine rich repeat protein (GRRP)  anti-microbial peptide [Source:VB Community Annotation]	GRRP
AAEL017536-RC	holotricin  glycine rich repeat protein (GRRP)  anti-microbial peptide [Source:VB Community Annotation]	GRRP
AAEL017536-RD	holotricin  glycine rich repeat protein (GRRP)  anti-microbial peptide [Source:VB Community Annotation]	GRRP
AAEL019627-RA	""	""
AAEL019627-RB	""	""
AAEL019627-RC	""	""
AAEL019627-RD	""	""
AAEL019627-RE	""	""
AAEL000714-RB	sodium-dependent excitatory amino acid transporter [Source:VB Community Annotation]	""
AAEL000714-RC	sodium-dependent excitatory amino acid transporter [Source:VB Community Annotation]	""
AAEL000714-RA	sodium-dependent excitatory amino acid transporter [Source:VB Community Annotation]	""
AAEL025328-RA	""	""
AAEL019636-RA	Histone H2B [Source:UniProtKB/TrEMBL;Acc:Q17ES2]	""
AAEL008021-RC	specifically Rac-associated protein, putative [Source:VB Community Annotation]	""
AAEL008021-RB	specifically Rac-associated protein, putative [Source:VB Community Annotation]	""
AAEL008021-RA	specifically Rac-associated protein, putative [Source:VB Community Annotation]	""
AAEL024169-RA	""	""
AAEL025878-RA	""	""
AAEL023604-RA	""	""
AAEL004847-RA	""	""
AAEL025748-RA	""	""
AAEL004605-RA	salivary gland-expressed bHLH, putative [Source:VB Community Annotation]	""
AAEL025606-RA	""	""
AAEL025606-RB	""	""
AAEL014273-RB	""	""
AAEL014273-RC	""	""
AAEL014273-RD	""	""
AAEL014273-RE	""	""
AAEL014273-RF	""	""
AAEL014273-RG	""	""
AAEL026394-RA	""	""
AAEL023361-RA	""	""
AAEL019769-RA	""	""
AAEL018318-RA	E3 ubiquitin-protein ligase parkin [Source:UniProtKB/TrEMBL;Acc:A0A1S4G862]	""
AAEL026523-RA	""	""
AAEL020955-RA	""	""
AAEL020955-RB	""	""
AAEL020955-RC	""	""
AAEL020955-RD	""	""
AAEL020955-RE	""	""
AAEL023169-RA	""	""
AAEL023169-RB	""	""
AAEL011631-RB	""	""
AAEL004553-RA	""	""
AAEL021310-RA	""	""
AAEL021702-RA	""	""
AAEL005485-RB	adamts-7 [Source:VB Community Annotation]	""
AAEL023076-RA	""	""
AAEL025167-RA	""	""
AAEL024306-RA	""	""
AAEL004329-RB	rab gdp-dissociation inhibitor [Source:VB Community Annotation]	""
AAEL025118-RA	""	""
AAEL010803-RA	ncd [Source:VB Community Annotation]	""
AAEL027524-RA	""	""
AAEL009635-RA	""	""
AAEL003867-RB	""	""
AAEL012456-RE	unkempt protein [Source:VB Community Annotation]	""
AAEL012456-RF	unkempt protein [Source:VB Community Annotation]	""
AAEL012456-RC	unkempt protein [Source:VB Community Annotation]	""
AAEL012456-RB	unkempt protein [Source:VB Community Annotation]	""
AAEL012456-RD	unkempt protein [Source:VB Community Annotation]	""
AAEL012456-RA	unkempt protein [Source:VB Community Annotation]	""
AAEL003098-RA	glucosyl/glucuronosyl transferases [Source:VB Community Annotation]	""
AAEL026710-RA	""	""
AAEL021386-RA	""	""
AAEL021386-RB	""	""
AAEL000671-RB	Toll-like receptor (TOLL6) [Source:VB Community Annotation]	TOLL6
AAEL000671-RA	Toll-like receptor (TOLL6) [Source:VB Community Annotation]	TOLL6
AAEL002741-RB	Class B Scavenger Receptor (CD36 domain). [Source:VB Community Annotation]	SCRB6
AAEL025944-RA	""	""
AAEL019840-RA	""	""
AAEL020264-RA	""	""
AAEL020264-RB	""	""
AAEL020264-RC	""	""
AAEL020264-RD	""	""
AAEL020264-RE	""	""
AAEL011888-RA	serine-type enodpeptidase, [Source:VB Community Annotation]	""
AAEL027116-RA	""	""
AAEL006880-RG	Rab32 [Source:UniProtKB/TrEMBL;Acc:A0A1S4FEX4]	""
AAEL006880-RE	Rab32 [Source:UniProtKB/TrEMBL;Acc:A0A1S4FEX4]	""
AAEL006880-RC	Rab32 [Source:UniProtKB/TrEMBL;Acc:A0A1S4FEX4]	""
AAEL006880-RD	Rab32 [Source:UniProtKB/TrEMBL;Acc:A0A1S4FEX4]	""
AAEL006880-RF	Rab32 [Source:UniProtKB/TrEMBL;Acc:A0A1S4FEX4]	""
AAEL001373-RB	lim homeobox protein [Source:VB Community Annotation]	""
AAEL015118-RB	""	""
AAEL015118-RC	""	""
AAEL015118-RD	""	""
AAEL015118-RE	""	""
AAEL015118-RF	""	""
AAEL015118-RG	""	""
AAEL015118-RH	""	""
AAEL015118-RI	""	""
AAEL015118-RJ	""	""
AAEL015118-RK	""	""
AAEL015118-RL	""	""
AAEL015118-RM	""	""
AAEL015118-RN	""	""
AAEL015118-RO	""	""
AAEL015118-RP	""	""
AAEL015118-RQ	""	""
AAEL015118-RR	""	""
AAEL015118-RS	""	""
AAEL015118-RT	""	""
AAEL015118-RU	""	""
AAEL015118-RV	""	""
AAEL015118-RW	""	""
AAEL015118-RX	""	""
AAEL015118-RY	""	""
AAEL009883-RA	26S protease (S4) regulatory subunit, putative [Source:UniProtKB/TrEMBL;Acc:Q16UJ3]	""
AAEL013314-RA	calicylin binding protein [Source:VB Community Annotation]	""
AAEL004271-RA	""	""
AAEL004271-RB	""	""
AAEL026629-RA	""	""
AAEL011068-RA	""	""
AAEL015252-RB	""	""
AAEL015286-RA	Odorant receptor [Source:UniProtKB/TrEMBL;Acc:A0A1S4G3S4]	""
AAEL023989-RA	""	""
AAEL023989-RB	""	""
AAEL023989-RC	""	""
AAEL023989-RD	""	""
AAEL001883-RA	Mediator of RNA polymerase II transcription subunit 17 (Med17) [Source:VB Community Annotation]	Med17
AAEL005858-RA	DNA mismatch repair protein mlh1 [Source:VB Community Annotation]	""
AAEL005259-RC	""	""
AAEL005259-RB	""	""
AAEL005259-RD	""	""
AAEL012273-RB	""	""
AAEL023528-RA	""	""
AAEL007674-RB	""	""
AAEL018301-RA	""	""
AAEL026785-RA	""	""
AAEL021676-RA	""	""
AAEL021676-RB	""	""
AAEL021676-RC	""	""
AAEL021676-RD	""	""
AAEL021676-RE	""	""
AAEL021676-RF	""	""
AAEL021676-RG	""	""
AAEL024598-RA	""	""
AAEL024598-RB	""	""
AAEL024598-RC	""	""
AAEL024598-RD	""	""
AAEL024598-RE	""	""
AAEL024598-RF	""	""
AAEL013169-RB	""	""
AAEL025720-RA	""	""
AAEL025720-RB	""	""
AAEL025720-RC	""	""
AAEL000415-RB	AMP dependent coa ligase [Source:VB Community Annotation]	""
AAEL000415-RA	AMP dependent coa ligase [Source:VB Community Annotation]	""
AAEL000415-RC	AMP dependent coa ligase [Source:VB Community Annotation]	""
AAEL021914-RA	""	""
AAEL006062-RB	neuralized [Source:VB Community Annotation]	""
AAEL006062-RC	neuralized [Source:VB Community Annotation]	""
AAEL006062-RD	neuralized [Source:VB Community Annotation]	""
AAEL005420-RA	p15-2a protein, putative [Source:VB Community Annotation]	""
AAEL027386-RA	""	""
AAEL023701-RA	""	""
AAEL012352-RA	""	""
AAEL018304-RB	""	""
AAEL018304-RC	""	""
AAEL008821-RC	""	""
AAEL008821-RA	""	""
AAEL008821-RB	""	""
AAEL008821-RE	""	""
AAEL008821-RD	""	""
AAEL024437-RA	""	""
AAEL014767-RB	""	""
AAEL012522-RA	Sodium-dependent phosphate transporter [Source:UniProtKB/TrEMBL;Acc:A0A1S4FWV3]	""
AAEL024337-RA	""	""
AAEL024337-RB	""	""
AAEL024337-RC	""	""
AAEL022927-RA	""	""
AAEL005554-RA	""	""
AAEL010340-RC	serine/arginine rich splicing factor [Source:VB Community Annotation]	""
AAEL010340-RD	serine/arginine rich splicing factor [Source:VB Community Annotation]	""
AAEL010340-RE	serine/arginine rich splicing factor [Source:VB Community Annotation]	""
AAEL015147-RA	odorant receptor (Or4) [Source:VB Community Annotation]	Or4
AAEL024072-RA	""	""
AAEL021256-RA	""	""
AAEL017238-RB	GPCR Gastrin/Cholecystokinin Family [Source:VB Community Annotation]	GPRCCK1_2
AAEL024501-RA	""	""
AAEL024501-RB	""	""
AAEL024246-RA	""	""
AAEL001839-RA	zinc carboxypeptidase [Source:VB Community Annotation]	""
AAEL010546-RC	heat shock factor binding protein, putative [Source:VB Community Annotation]	""
AAEL021911-RA	""	""
AAEL006116-RB	""	""
AAEL026372-RA	""	""
AAEL024224-RA	Histone H4 [Source:UniProtKB/TrEMBL;Acc:Q16IE4]	""
AAEL024168-RA	Histone H4 [Source:UniProtKB/TrEMBL;Acc:Q16IE4]	""
AAEL001156-RB	""	""
AAEL001156-RA	""	""
AAEL024813-RA	gustatory receptor Gr7 [Source:VB Community Annotation]	Gr7
AAEL025766-RA	""	""
AAEL008755-RA	DNA-directed RNA polymerase II subunit [Source:VB Community Annotation]	""
AAEL020826-RA	""	""
AAEL004340-RB	""	""
AAEL004340-RC	""	""
AAEL017542-RB	""	""
AAEL004712-RA	""	""
AAEL026334-RA	""	""
AAEL019617-RA	""	""
AAEL019617-RB	""	""
AAEL019617-RC	""	""
AAEL019617-RD	""	""
AAEL019617-RE	""	""
AAEL019617-RF	""	""
AAEL019617-RG	""	""
AAEL019617-RH	""	""
AAEL019617-RI	""	""
AAEL019617-RJ	""	""
AAEL019617-RK	""	""
AAEL019617-RL	""	""
AAEL019617-RM	""	""
AAEL019617-RN	""	""
AAEL019617-RO	""	""
AAEL012225-RB	""	""
AAEL023268-RA	""	""
AAEL002254-RA	""	""
AAEL021387-RA	""	""
AAEL021387-RB	""	""
AAEL006910-RA	Ubiquitination factor E4 [Source:UniProtKB/TrEMBL;Acc:A0A1S4FF65]	""
AAEL011487-RB	odorant binding protein OBP51 [Source:VB Community Annotation]	OBP51
AAEL003921-RA	ubiquitin, putative [Source:VB Community Annotation]	""
AAEL020603-RA	""	""
AAEL020603-RB	""	""
AAEL020603-RC	""	""
AAEL000329-RA	""	""
AAEL003812-RB	""	""
AAEL003812-RC	""	""
AAEL003812-RD	""	""
AAEL003812-RE	""	""
AAEL003812-RF	""	""
AAEL003812-RG	""	""
AAEL024357-RA	""	""
AAEL022190-RA	""	""
AAEL000829-RA	dimethylaniline monooxygenase [Source:VB Community Annotation]	""
AAEL027826-RA	""	""
AAEL026295-RA	""	""
AAEL011926-RA	brachyury [Source:VB Community Annotation]	""
AAEL001325-RA	""	""
AAEL022320-RA	""	""
AAEL015313-RA	odorant binding protein OBP59 [Source:VB Community Annotation]	OBP59
AAEL018259-RB	""	""
AAEL006886-RB	""	""
AAEL027933-RA	""	""
AAEL023818-RA	""	""
AAEL007523-RA	peroxisomal n1-acetyl-spermine/spermidine oxidase [Source:VB Community Annotation]	""
AAEL019425-RA	""	""
AAEL003067-RB	""	""
AAEL003067-RA	""	""
AAEL020862-RA	""	""
AAEL026065-RA	""	""
AAEL026850-RA	""	""
AAEL020680-RA	""	""
AAEL026689-RA	""	""
AAEL008632-RC	ABC transporter [Source:VB Community Annotation]	""
AAEL008632-RA	ABC transporter [Source:VB Community Annotation]	""
AAEL008632-RB	ABC transporter [Source:VB Community Annotation]	""
AAEL009695-RB	""	""
AAEL024939-RA	""	""
AAEL024633-RA	""	""
AAEL004631-RA	actin [Source:VB Community Annotation]	""
AAEL020080-RA	""	""
AAEL015202-RB	""	""
AAEL026379-RA	""	""
AAEL019424-RA	""	""
AAEL019424-RB	""	""
AAEL019424-RC	""	""
AAEL019424-RD	""	""
AAEL019424-RE	""	""
AAEL019424-RF	""	""
AAEL019424-RG	""	""
AAEL019424-RH	""	""
AAEL019424-RI	""	""
AAEL019424-RJ	""	""
AAEL019424-RK	""	""
AAEL019424-RL	""	""
AAEL019424-RM	""	""
AAEL019424-RN	""	""
AAEL019424-RO	""	""
AAEL019424-RP	""	""
AAEL019424-RQ	""	""
AAEL019424-RR	""	""
AAEL019424-RS	""	""
AAEL019424-RT	""	""
AAEL019424-RU	""	""
AAEL019424-RV	""	""
AAEL019424-RW	""	""
AAEL019424-RX	""	""
AAEL019424-RY	""	""
AAEL019424-RZ	""	""
AAEL019424-RAA	""	""
AAEL019424-RAB	""	""
AAEL019424-RAC	""	""
AAEL022801-RA	""	""
AAEL019977-RA	""	""
AAEL019977-RB	""	""
AAEL019977-RC	""	""
AAEL002600-RB	serine protease [Source:VB Community Annotation]	""
AAEL002600-RC	serine protease [Source:VB Community Annotation]	""
AAEL002600-RD	serine protease [Source:VB Community Annotation]	""
AAEL002600-RE	serine protease [Source:VB Community Annotation]	""
AAEL003448-RA	GPCR Orphan/Putative Class A Family [Source:VB Community Annotation]	GPRNNA13
AAEL010353-RA	""	""
AAEL021146-RA	""	""
AAEL013237-RA	pom1 [Source:VB Community Annotation]	""
AAEL010593-RA	""	""
AAEL007149-RA	""	""
AAEL011989-RA	signal peptide peptidase [Source:VB Community Annotation]	""
AAEL011989-RB	signal peptide peptidase [Source:VB Community Annotation]	""
AAEL010376-RB	""	""
AAEL006535-RA	""	""
AAEL006535-RB	""	""
AAEL017182-RB	gustatory receptor Gr43 [Source:VB Community Annotation]	Gr43
AAEL017182-RC	gustatory receptor Gr43 [Source:VB Community Annotation]	Gr43
AAEL008623-RA	""	""
AAEL027419-RA	""	""
AAEL023090-RA	""	""
AAEL005766-RA	Fructose-bisphosphate aldolase [Source:UniProtKB/TrEMBL;Acc:Q178U8]	""
AAEL005766-RB	Fructose-bisphosphate aldolase [Source:UniProtKB/TrEMBL;Acc:Q178U8]	""
AAEL020823-RA	""	""
AAEL006780-RB	""	""
AAEL006780-RC	""	""
AAEL025502-RA	""	""
AAEL015137-RA	Niemann-Pick Type C-2, putative [Source:VB Community Annotation]	""
AAEL020692-RA	""	""
AAEL026343-RA	""	""
AAEL021996-RA	""	""
AAEL021996-RB	""	""
AAEL025640-RA	""	""
AAEL027417-RA	""	""
AAEL018358-RA	""	""
AAEL010095-RD	""	""
AAEL010095-RE	""	""
AAEL010095-RF	""	""
AAEL010470-RA	calcineurin b subunit [Source:VB Community Annotation]	""
AAEL019493-RA	""	""
AAEL025596-RA	""	""
AAEL027979-RA	""	""
AAEL027979-RB	""	""
AAEL003824-RA	""	""
AAEL003824-RB	""	""
AAEL009689-RA	serine protease [Source:VB Community Annotation]	""
AAEL024717-RA	""	""
AAEL000229-RA	prosialokinin precursor [Source:VB Community Annotation]	""
AAEL025665-RA	""	""
AAEL023319-RA	""	""
AAEL020899-RA	""	""
AAEL002186-RA	""	""
AAEL025331-RA	""	""
AAEL006958-RB	Cell adhesion molecule [Source:UniProtKB/TrEMBL;Acc:A0A1S4FFB1]	""
AAEL006958-RC	Cell adhesion molecule [Source:UniProtKB/TrEMBL;Acc:A0A1S4FFB1]	""
AAEL006958-RD	Cell adhesion molecule [Source:UniProtKB/TrEMBL;Acc:A0A1S4FFB1]	""
AAEL006958-RE	Cell adhesion molecule [Source:UniProtKB/TrEMBL;Acc:A0A1S4FFB1]	""
AAEL010911-RA	Kelch-like protein diablo [Source:UniProtKB/Swiss-Prot;Acc:Q16RL8]	dbo
AAEL013598-RA	""	""
AAEL002456-RB	b-cell lymphoma/leukemia [Source:VB Community Annotation]	""
AAEL002456-RC	b-cell lymphoma/leukemia [Source:VB Community Annotation]	""
AAEL023048-RA	Histone H4 [Source:UniProtKB/TrEMBL;Acc:Q16IE4]	""
AAEL014066-RB	ubiquitin conjugating enzyme 7 interacting protein [Source:VB Community Annotation]	""
AAEL014066-RC	ubiquitin conjugating enzyme 7 interacting protein [Source:VB Community Annotation]	""
AAEL014066-RD	ubiquitin conjugating enzyme 7 interacting protein [Source:VB Community Annotation]	""
AAEL027964-RA	""	""
AAEL009892-RA	""	""
AAEL026015-RA	""	""
AAEL020271-RA	""	""
AAEL018025-RA	""	""
AAEL000058-RB	""	""
AAEL024894-RA	""	""
AAEL003864-RA	""	""
AAEL022354-RA	""	""
AAEL024480-RA	""	""
AAEL024480-RB	""	""
AAEL020618-RA	""	""
AAEL022285-RA	""	""
AAEL022285-RB	""	""
AAEL022285-RC	""	""
AAEL022598-RA	""	""
AAEL002208-RA	""	""
AAEL025226-RA	""	""
AAEL025226-RB	""	""
AAEL025226-RC	""	""
AAEL012184-RA	glutaminyl-peptide cyclotransferase [Source:VB Community Annotation]	""
AAEL002449-RA	""	""
AAEL012355-RB	helicase [Source:VB Community Annotation]	""
AAEL013700-RA	DNA-directed RNA polymerase II 13.3 kDa polypeptide [Source:VB Community Annotation]	""
AAEL024751-RA	""	""
AAEL004151-RF	60S ribosomal protein L29 [Source:UniProtKB/TrEMBL;Acc:Q1HRL5]	""
AAEL003041-RA	""	""
AAEL018055-RA	""	""
AAEL018055-RC	""	""
AAEL018055-RD	""	""
AAEL018055-RE	""	""
AAEL018055-RB	""	""
AAEL010360-RB	Cytosolic Fe-S cluster assembly factor NUBP1 homolog [Source:VB Community Annotation]	""
AAEL019973-RA	""	""
AAEL025816-RA	""	""
AAEL013350-RA	heat shock protein 26kD, putative [Source:VB Community Annotation]	""
AAEL008715-RA	AAA ATPase [Source:VB Community Annotation]	""
AAEL005817-RA	60S ribosomal protein L26 [Source:UniProtKB/TrEMBL;Acc:Q178R6]	RpL26
AAEL022204-RA	""	""
AAEL011216-RC	Phosphatidylinositol-4,5-bisphosphate 4-phosphatase [Source:UniProtKB/TrEMBL;Acc:Q16QP8]	""
AAEL011216-RD	Phosphatidylinositol-4,5-bisphosphate 4-phosphatase [Source:UniProtKB/TrEMBL;Acc:Q16QP8]	""
AAEL011216-RE	Phosphatidylinositol-4,5-bisphosphate 4-phosphatase [Source:UniProtKB/TrEMBL;Acc:Q16QP8]	""
AAEL011216-RF	Phosphatidylinositol-4,5-bisphosphate 4-phosphatase [Source:UniProtKB/TrEMBL;Acc:Q16QP8]	""
AAEL011216-RG	Phosphatidylinositol-4,5-bisphosphate 4-phosphatase [Source:UniProtKB/TrEMBL;Acc:Q16QP8]	""
AAEL011216-RH	Phosphatidylinositol-4,5-bisphosphate 4-phosphatase [Source:UniProtKB/TrEMBL;Acc:Q16QP8]	""
AAEL011216-RI	Phosphatidylinositol-4,5-bisphosphate 4-phosphatase [Source:UniProtKB/TrEMBL;Acc:Q16QP8]	""
AAEL011216-RJ	Phosphatidylinositol-4,5-bisphosphate 4-phosphatase [Source:UniProtKB/TrEMBL;Acc:Q16QP8]	""
AAEL021395-RA	""	""
AAEL001803-RB	""	""
AAEL001803-RC	""	""
AAEL001803-RD	""	""
AAEL001803-RE	""	""
AAEL001803-RF	""	""
AAEL001803-RG	""	""
AAEL001803-RH	""	""
AAEL022212-RA	""	""
AAEL022212-RB	""	""
AAEL005907-RA	""	""
AAEL026270-RA	""	""
AAEL023296-RA	""	""
AAEL024624-RA	""	""
AAEL012475-RC	jnk/sapk-associated protein [Source:VB Community Annotation]	""
AAEL012475-RD	jnk/sapk-associated protein [Source:VB Community Annotation]	""
AAEL012475-RE	jnk/sapk-associated protein [Source:VB Community Annotation]	""
AAEL012475-RF	jnk/sapk-associated protein [Source:VB Community Annotation]	""
AAEL008327-RA	huntingtin-interacting protein, putative [Source:VB Community Annotation]	""
AAEL008603-RH	""	""
AAEL008603-RD	""	""
AAEL008603-RF	""	""
AAEL008603-RE	""	""
AAEL008603-RB	""	""
AAEL008603-RA	""	""
AAEL008603-RC	""	""
AAEL008603-RG	""	""
AAEL020088-RA	""	""
AAEL020088-RB	""	""
AAEL023628-RA	""	""
AAEL023628-RB	""	""
AAEL021257-RA	""	""
AAEL021257-RB	""	""
AAEL006471-RB	alcohol dehydrogenase [Source:VB Community Annotation]	""
AAEL022275-RA	""	""
AAEL012458-RB	""	""
AAEL012458-RC	""	""
AAEL012458-RD	""	""
AAEL001650-RA	""	""
AAEL013310-RA	""	""
AAEL020236-RA	""	""
AAEL020236-RB	""	""
AAEL004958-RB	""	""
AAEL000454-RB	isocitrate dehydrogenase [Source:VB Community Annotation]	""
AAEL000454-RA	isocitrate dehydrogenase [Source:VB Community Annotation]	""
AAEL001247-RA	""	""
AAEL011386-RB	""	""
AAEL011386-RA	""	""
AAEL011386-RC	""	""
AAEL005407-RD	annexin x [Source:VB Community Annotation]	""
AAEL005407-RE	annexin x [Source:VB Community Annotation]	""
AAEL011124-RB	PHD finger protein [Source:VB Community Annotation]	""
AAEL006605-RA	juvenile hormone-inducible protein, putative [Source:VB Community Annotation]	""
AAEL026226-RA	""	""
AAEL010097-RA	""	""
AAEL012423-RA	""	""
AAEL000822-RA	kinesin-like protein KLP68D [Source:VB Community Annotation]	""
AAEL022338-RA	""	""
AAEL003057-RB	allergen, putative [Source:VB Community Annotation]	""
AAEL007794-RB	defective proboscis extension response [Source:VB Community Annotation]	""
AAEL007794-RA	defective proboscis extension response [Source:VB Community Annotation]	""
AAEL000652-RB	Gram-Negative Binding Protein (GNBP)  or Beta-1 3-Glucan Binding Protein (BGBP). [Source:VB Community Annotation]	GNBPA2
AAEL009173-RG	fasciclin ii (fas ii) [Source:VB Community Annotation]	""
AAEL009173-RB	fasciclin ii (fas ii) [Source:VB Community Annotation]	""
AAEL009173-RA	fasciclin ii (fas ii) [Source:VB Community Annotation]	""
AAEL009173-RE	fasciclin ii (fas ii) [Source:VB Community Annotation]	""
AAEL009173-RD	fasciclin ii (fas ii) [Source:VB Community Annotation]	""
AAEL009173-RC	fasciclin ii (fas ii) [Source:VB Community Annotation]	""
AAEL009173-RK	fasciclin ii (fas ii) [Source:VB Community Annotation]	""
AAEL009173-RH	fasciclin ii (fas ii) [Source:VB Community Annotation]	""
AAEL009173-RJ	fasciclin ii (fas ii) [Source:VB Community Annotation]	""
AAEL009173-RF	fasciclin ii (fas ii) [Source:VB Community Annotation]	""
AAEL009173-RI	fasciclin ii (fas ii) [Source:VB Community Annotation]	""
AAEL022100-RA	""	""
AAEL011370-RA	zinc finger protein [Source:VB Community Annotation]	""
AAEL021985-RA	""	""
AAEL026985-RA	""	""
AAEL021177-RA	""	""
AAEL004486-RA	valacyclovir hydrolase [Source:VB Community Annotation]	""
AAEL026792-RA	""	""
AAEL025370-RA	""	""
AAEL021467-RA	""	""
AAEL021467-RB	""	""
AAEL021467-RC	""	""
AAEL012025-RA	mitochondrial ribosomal protein, L45 [Source:VB Community Annotation]	mRpL45
AAEL008943-RA	chromatin assembly factor 1, p180-subunit, putative [Source:VB Community Annotation]	""
AAEL006809-RD	voltage-gated ion channel [Source:VB Community Annotation]	""
AAEL006809-RA	voltage-gated ion channel [Source:VB Community Annotation]	""
AAEL006809-RB	voltage-gated ion channel [Source:VB Community Annotation]	""
AAEL006809-RE	voltage-gated ion channel [Source:VB Community Annotation]	""
AAEL006809-RC	voltage-gated ion channel [Source:VB Community Annotation]	""
AAEL024697-RA	""	""
AAEL012769-RB	cytochrome P450 [Source:VB Community Annotation]	CYP325M2
AAEL012897-RA	aconitase, mitochondrial [Source:VB Community Annotation]	""
AAEL014169-RA	small nuclear ribonucleoprotein, core, putative [Source:VB Community Annotation]	""
AAEL014169-RB	small nuclear ribonucleoprotein, core, putative [Source:VB Community Annotation]	""
AAEL011582-RA	""	""
