GeneID	GeneDescription	GeneName	TranscriptID
AAEL025199			AAEL025199-RB
AAEL012394	glucosidase ii beta subunit [Source:VB Community Annotation]		AAEL012394-RB
AAEL022119			AAEL022119-RA
AAEL025247			AAEL025247-RA
AAEL025007			AAEL025007-RA
AAEL010893	carbonic anhydrase [Source:VB Community Annotation]		AAEL010893-RC
AAEL010893	carbonic anhydrase [Source:VB Community Annotation]		AAEL010893-RD
AAEL018248			AAEL018248-RH
AAEL018248			AAEL018248-RF
AAEL018248			AAEL018248-RB
AAEL018248			AAEL018248-RD
AAEL018248			AAEL018248-RM
AAEL018248			AAEL018248-RG
AAEL018248			AAEL018248-RN
AAEL018248			AAEL018248-RJ
AAEL018248			AAEL018248-RC
AAEL018248			AAEL018248-RA
AAEL018248			AAEL018248-RO
AAEL018248			AAEL018248-RE
AAEL018248			AAEL018248-RL
AAEL018248			AAEL018248-RI
AAEL018248			AAEL018248-RK
AAEL028024			AAEL028024-RA
AAEL003957			AAEL003957-RD
AAEL003957			AAEL003957-RE
AAEL000245			AAEL000245-RA
AAEL002228	fatty acid synthase [Source:VB Community Annotation]		AAEL002228-RA
AAEL019664			AAEL019664-RA
AAEL021630			AAEL021630-RA
AAEL002222			AAEL002222-RB
AAEL002222			AAEL002222-RA
AAEL024994	Histone H4 [Source:UniProtKB/TrEMBL;Acc:Q16IE4]		AAEL024994-RA
AAEL005270			AAEL005270-RA
AAEL027344			AAEL027344-RA
AAEL022203			AAEL022203-RA
AAEL022203			AAEL022203-RB
AAEL022350			AAEL022350-RA
AAEL027281			AAEL027281-RA
AAEL021356			AAEL021356-RA
AAEL008965	adult cuticle protein, putative [Source:VB Community Annotation]		AAEL008965-RA
AAEL010684	Trehalose 6-phosphate phosphatase [Source:UniProtKB/TrEMBL;Acc:A0A1S4FR40]		AAEL010684-RA
AAEL000595	beat protein [Source:VB Community Annotation]		AAEL000595-RB
AAEL000595	beat protein [Source:VB Community Annotation]		AAEL000595-RC
AAEL000595	beat protein [Source:VB Community Annotation]		AAEL000595-RD
AAEL000595	beat protein [Source:VB Community Annotation]		AAEL000595-RE
AAEL000595	beat protein [Source:VB Community Annotation]		AAEL000595-RF
AAEL024710			AAEL024710-RA
AAEL024515			AAEL024515-RA
AAEL026103			AAEL026103-RA
AAEL009511			AAEL009511-RA
AAEL009511			AAEL009511-RB
AAEL011318	guanylate cyclase [Source:VB Community Annotation]		AAEL011318-RB
AAEL011318	guanylate cyclase [Source:VB Community Annotation]		AAEL011318-RC
AAEL024148			AAEL024148-RA
AAEL019443			AAEL019443-RA
AAEL019443			AAEL019443-RB
AAEL019443			AAEL019443-RC
AAEL019443			AAEL019443-RD
AAEL019443			AAEL019443-RE
AAEL019443			AAEL019443-RF
AAEL019443			AAEL019443-RG
AAEL019443			AAEL019443-RH
AAEL019443			AAEL019443-RI
AAEL011125			AAEL011125-RB
AAEL008068			AAEL008068-RB
AAEL022854			AAEL022854-RA
AAEL005773			AAEL005773-RB
AAEL012618			AAEL012618-RA
AAEL013434	spaetzle-like cytokine [Source:VB Community Annotation]		AAEL013434-RC
AAEL013434	spaetzle-like cytokine [Source:VB Community Annotation]		AAEL013434-RD
AAEL013434	spaetzle-like cytokine [Source:VB Community Annotation]		AAEL013434-RE
AAEL013434	spaetzle-like cytokine [Source:VB Community Annotation]		AAEL013434-RF
AAEL013434	spaetzle-like cytokine [Source:VB Community Annotation]		AAEL013434-RG
AAEL013434	spaetzle-like cytokine [Source:VB Community Annotation]		AAEL013434-RH
AAEL013434	spaetzle-like cytokine [Source:VB Community Annotation]		AAEL013434-RI
AAEL013434	spaetzle-like cytokine [Source:VB Community Annotation]		AAEL013434-RJ
AAEL027121	Histone H4 [Source:UniProtKB/TrEMBL;Acc:Q16IE4]		AAEL027121-RA
AAEL027509			AAEL027509-RA
AAEL009080	importin 7, [Source:VB Community Annotation]		AAEL009080-RC
AAEL000933			AAEL000933-RA
AAEL026286			AAEL026286-RA
AAEL000687	glucosyl/glucuronosyl transferases [Source:VB Community Annotation]		AAEL000687-RA
AAEL017316	odorant receptor [Source:VB Community Annotation]	Or107	AAEL017316-RA
AAEL007600	trypsin, putative [Source:VB Community Annotation]		AAEL007600-RA
AAEL001838			AAEL001838-RA
AAEL000863	pickpocket 315 [Source:VB Community Annotation]	ppk315	AAEL000863-RA
AAEL001641	deoxyribonuclease I, putative [Source:VB Community Annotation]		AAEL001641-RA
AAEL001641	deoxyribonuclease I, putative [Source:VB Community Annotation]		AAEL001641-RB
AAEL002209			AAEL002209-RA
AAEL014844			AAEL014844-RA
AAEL014568			AAEL014568-RA
AAEL019824			AAEL019824-RA
AAEL019824			AAEL019824-RB
AAEL019824			AAEL019824-RC
AAEL019824			AAEL019824-RD
AAEL019824			AAEL019824-RE
AAEL019824			AAEL019824-RF
AAEL008280			AAEL008280-RA
AAEL006370	amsh [Source:VB Community Annotation]		AAEL006370-RB
AAEL006370	amsh [Source:VB Community Annotation]		AAEL006370-RC
AAEL025288			AAEL025288-RA
AAEL000219	lactoylglutathione lyase [Source:VB Community Annotation]		AAEL000219-RA
AAEL005053			AAEL005053-RB
AAEL020822			AAEL020822-RA
AAEL020543			AAEL020543-RA
AAEL021233			AAEL021233-RA
AAEL011042			AAEL011042-RA
AAEL008070			AAEL008070-RB
AAEL008070			AAEL008070-RA
AAEL006656			AAEL006656-RB
AAEL006656			AAEL006656-RC
AAEL023469			AAEL023469-RA
AAEL023469			AAEL023469-RB
AAEL003294	fibrinogen and fibronectin [Source:VB Community Annotation]		AAEL003294-RB
AAEL017375			AAEL017375-RB
AAEL019865			AAEL019865-RA
AAEL019865			AAEL019865-RB
AAEL019865			AAEL019865-RC
AAEL019865			AAEL019865-RD
AAEL019865			AAEL019865-RE
AAEL019865			AAEL019865-RF
AAEL019865			AAEL019865-RG
AAEL019865			AAEL019865-RH
AAEL017164	Putative mrna cleavage factor i subunit/cpsf subunit [Source:UniProtKB/TrEMBL;Acc:A0A0N8ES32]		AAEL017164-RB
AAEL017164	Putative mrna cleavage factor i subunit/cpsf subunit [Source:UniProtKB/TrEMBL;Acc:A0A0N8ES32]		AAEL017164-RC
AAEL017164	Putative mrna cleavage factor i subunit/cpsf subunit [Source:UniProtKB/TrEMBL;Acc:A0A0N8ES32]		AAEL017164-RA
AAEL003600			AAEL003600-RA
AAEL021572			AAEL021572-RA
AAEL025922			AAEL025922-RA
AAEL025922			AAEL025922-RB
AAEL006787			AAEL006787-RA
AAEL008050			AAEL008050-RA
AAEL023541			AAEL023541-RA
AAEL001205	ubiquitin protein ligase [Source:VB Community Annotation]		AAEL001205-RA
AAEL020866			AAEL020866-RA
AAEL021826			AAEL021826-RA
AAEL021826			AAEL021826-RB
AAEL021826			AAEL021826-RC
AAEL021826			AAEL021826-RD
AAEL021826			AAEL021826-RE
AAEL021826			AAEL021826-RF
AAEL021826			AAEL021826-RG
AAEL021826			AAEL021826-RH
AAEL021826			AAEL021826-RI
AAEL021826			AAEL021826-RJ
AAEL021826			AAEL021826-RK
AAEL011848			AAEL011848-RA
AAEL008022	homeobox protein [Source:VB Community Annotation]		AAEL008022-RA
AAEL000378	integrin-linked protein kinase 2 (ilk-2) [Source:VB Community Annotation]		AAEL000378-RA
AAEL027697			AAEL027697-RA
AAEL023374			AAEL023374-RA
AAEL013965			AAEL013965-RB
AAEL027249			AAEL027249-RA
AAEL002906	26S proteasome regulatory subunit rpn2 [Source:VB Community Annotation]		AAEL002906-RA
AAEL004869			AAEL004869-RA
AAEL023958			AAEL023958-RA
AAEL006435	Mevalonate kinase [Source:UniProtKB/TrEMBL;Acc:Q176C1]		AAEL006435-RA
AAEL006435	Mevalonate kinase [Source:UniProtKB/TrEMBL;Acc:Q176C1]		AAEL006435-RB
AAEL009510	glucosamine-fructose-6-phosphate aminotransferase [Source:VB Community Annotation]		AAEL009510-RA
AAEL004696			AAEL004696-RA
AAEL020795			AAEL020795-RA
AAEL012120	fad oxidoreductase [Source:VB Community Annotation]		AAEL012120-RA
AAEL017367			AAEL017367-RB
AAEL013912	Fatty acyl-CoA reductase [Source:UniProtKB/TrEMBL;Acc:A0A1S4G0R7]		AAEL013912-RA
AAEL027108	Histone H4 [Source:UniProtKB/TrEMBL;Acc:Q16IE4]		AAEL027108-RA
AAEL020499			AAEL020499-RA
AAEL020499			AAEL020499-RB
AAEL020499			AAEL020499-RC
AAEL004325	60S ribosomal protein L5 [Source:UniProtKB/Swiss-Prot;Acc:Q1HQU2]	RpL5	AAEL004325-RA
AAEL019612			AAEL019612-RA
AAEL023135			AAEL023135-RA
AAEL017160	GPCR Methuselah Family [Source:VB Community Annotation]	GPRMTH9	AAEL017160-RB
AAEL017160	GPCR Methuselah Family [Source:VB Community Annotation]	GPRMTH9	AAEL017160-RC
AAEL023700			AAEL023700-RA
AAEL007876	tyrosine protein kinase with ig domain [Source:VB Community Annotation]		AAEL007876-RB
AAEL007876	tyrosine protein kinase with ig domain [Source:VB Community Annotation]		AAEL007876-RC
AAEL010332			AAEL010332-RB
AAEL001076	lipase [Source:VB Community Annotation]		AAEL001076-RB
AAEL001076	lipase [Source:VB Community Annotation]		AAEL001076-RC
AAEL001076	lipase [Source:VB Community Annotation]		AAEL001076-RD
AAEL001076	lipase [Source:VB Community Annotation]		AAEL001076-RE
AAEL001076	lipase [Source:VB Community Annotation]		AAEL001076-RF
AAEL001076	lipase [Source:VB Community Annotation]		AAEL001076-RG
AAEL001076	lipase [Source:VB Community Annotation]		AAEL001076-RH
AAEL001076	lipase [Source:VB Community Annotation]		AAEL001076-RI
AAEL022794			AAEL022794-RA
AAEL003552	DNA-directed RNA polymerase subunit rpb6 [Source:VB Community Annotation]		AAEL003552-RA
AAEL026469			AAEL026469-RA
AAEL006399	tektin, putative [Source:VB Community Annotation]		AAEL006399-RA
AAEL013844	diazepam binding inhibitor, putative [Source:VB Community Annotation]		AAEL013844-RB
AAEL010303			AAEL010303-RA
AAEL020764			AAEL020764-RA
AAEL014603	cytochrome P450 [Source:VB Community Annotation]	CYP9J30	AAEL014603-RA
AAEL002308	butyrate response factor 1 (TIS11B protein) [Source:VB Community Annotation]		AAEL002308-RB
AAEL002308	butyrate response factor 1 (TIS11B protein) [Source:VB Community Annotation]		AAEL002308-RD
AAEL002308	butyrate response factor 1 (TIS11B protein) [Source:VB Community Annotation]		AAEL002308-RC
AAEL002308	butyrate response factor 1 (TIS11B protein) [Source:VB Community Annotation]		AAEL002308-RE
AAEL002308	butyrate response factor 1 (TIS11B protein) [Source:VB Community Annotation]		AAEL002308-RA
AAEL024691			AAEL024691-RA
AAEL006067			AAEL006067-RA
AAEL002199			AAEL002199-RA
AAEL003617	alcohol dehydrogenase [Source:VB Community Annotation]		AAEL003617-RA
AAEL002526	MICOS complex subunit MIC10 [Source:UniProtKB/TrEMBL;Acc:Q17I05]		AAEL002526-RA
AAEL011317	actin [Source:VB Community Annotation]		AAEL011317-RA
AAEL023467			AAEL023467-RA
AAEL027357			AAEL027357-RA
AAEL000512	Dynein heavy chain [Source:UniProtKB/TrEMBL;Acc:A0A1S4EW29]		AAEL000512-RA
AAEL000263	Zinc finger protein jing homolog [Source:VB Community Annotation]		AAEL000263-RE
AAEL000263	Zinc finger protein jing homolog [Source:VB Community Annotation]		AAEL000263-RA
AAEL000263	Zinc finger protein jing homolog [Source:VB Community Annotation]		AAEL000263-RC
AAEL000263	Zinc finger protein jing homolog [Source:VB Community Annotation]		AAEL000263-RB
AAEL000263	Zinc finger protein jing homolog [Source:VB Community Annotation]		AAEL000263-RD
AAEL027862			AAEL027862-RA
AAEL002995	pyrazinamidase/nicotinamidase [Source:VB Community Annotation]		AAEL002995-RB
AAEL002995	pyrazinamidase/nicotinamidase [Source:VB Community Annotation]		AAEL002995-RC
AAEL006563	Vitellogenic carboxypeptidase Precursor (EC 3.4.16.-) [Source:VB Community Annotation]	Vcp	AAEL006563-RA
AAEL002105			AAEL002105-RA
AAEL003179	protein arginine n-methyltransferase 1, [Source:VB Community Annotation]		AAEL003179-RB
AAEL000905			AAEL000905-RB
AAEL026538			AAEL026538-RA
AAEL027917			AAEL027917-RA
AAEL005856	signal recognition particle receptor alpha subunit (sr-alpha) [Source:VB Community Annotation]		AAEL005856-RA
AAEL026892			AAEL026892-RA
AAEL010609			AAEL010609-RA
AAEL009959	pre-mRNA splicing factor prp8 [Source:VB Community Annotation]		AAEL009959-RA
AAEL021919			AAEL021919-RA
AAEL008428			AAEL008428-RA
AAEL004227	myosin VI [Source:VB Community Annotation]		AAEL004227-RD
AAEL004227	myosin VI [Source:VB Community Annotation]		AAEL004227-RE
AAEL004227	myosin VI [Source:VB Community Annotation]		AAEL004227-RF
AAEL022526			AAEL022526-RA
AAEL022526			AAEL022526-RB
AAEL011982	cortactin [Source:VB Community Annotation]		AAEL011982-RC
AAEL011982	cortactin [Source:VB Community Annotation]		AAEL011982-RA
AAEL011982	cortactin [Source:VB Community Annotation]		AAEL011982-RB
AAEL007974			AAEL007974-RB
AAEL021330			AAEL021330-RA
AAEL021330			AAEL021330-RB
AAEL021330			AAEL021330-RC
AAEL010677	oxidoreductase [Source:VB Community Annotation]		AAEL010677-RA
AAEL019694			AAEL019694-RA
AAEL019694			AAEL019694-RB
AAEL019694			AAEL019694-RC
AAEL019694			AAEL019694-RD
AAEL019694			AAEL019694-RE
AAEL019694			AAEL019694-RF
AAEL019694			AAEL019694-RG
AAEL019694			AAEL019694-RH
AAEL019694			AAEL019694-RI
AAEL019694			AAEL019694-RJ
AAEL019694			AAEL019694-RK
AAEL019694			AAEL019694-RL
AAEL019694			AAEL019694-RM
AAEL002387			AAEL002387-RA
AAEL011455	C-Type Lectin (CTLMA12) - mannose binding [Source:VB Community Annotation]	CTLMA12	AAEL011455-RA
AAEL024028			AAEL024028-RA
AAEL021486			AAEL021486-RA
AAEL020281			AAEL020281-RA
AAEL005708	WD-repeat protein [Source:VB Community Annotation]		AAEL005708-RA
AAEL007941	triacylglycerol lipase, putative [Source:VB Community Annotation]		AAEL007941-RA
AAEL023507			AAEL023507-RA
AAEL009252			AAEL009252-RA
AAEL023070			AAEL023070-RA
AAEL023070			AAEL023070-RB
AAEL025674			AAEL025674-RA
AAEL021586			AAEL021586-RA
AAEL027388			AAEL027388-RA
AAEL024206			AAEL024206-RA
AAEL024206			AAEL024206-RB
AAEL002959	brain chitinase and chia [Source:VB Community Annotation]		AAEL002959-RA
AAEL004709	protein phosphatase type 2c [Source:VB Community Annotation]		AAEL004709-RA
AAEL004709	protein phosphatase type 2c [Source:VB Community Annotation]		AAEL004709-RB
AAEL023151			AAEL023151-RA
AAEL001448			AAEL001448-RI
AAEL001448			AAEL001448-RF
AAEL001448			AAEL001448-RH
AAEL001448			AAEL001448-RG
AAEL001448			AAEL001448-RB
AAEL001448			AAEL001448-RC
AAEL001448			AAEL001448-RD
AAEL001448			AAEL001448-RE
AAEL001448			AAEL001448-RA
AAEL005170	cytochrome c oxidase subunit iv [Source:VB Community Annotation]		AAEL005170-RB
AAEL005170	cytochrome c oxidase subunit iv [Source:VB Community Annotation]		AAEL005170-RC
AAEL020453			AAEL020453-RA
AAEL020453			AAEL020453-RB
AAEL020140			AAEL020140-RA
AAEL024684			AAEL024684-RA
AAEL028084			AAEL028084-RA
AAEL014041			AAEL014041-RB
AAEL014041			AAEL014041-RC
AAEL014041			AAEL014041-RD
AAEL014041			AAEL014041-RE
AAEL014041			AAEL014041-RF
AAEL021579			AAEL021579-RA
AAEL021579			AAEL021579-RB
AAEL021579			AAEL021579-RC
AAEL021579			AAEL021579-RD
AAEL021579			AAEL021579-RE
AAEL021420			AAEL021420-RA
AAEL021420			AAEL021420-RB
AAEL021420			AAEL021420-RC
AAEL005710	protein serine/threonine kinase, putative [Source:VB Community Annotation]		AAEL005710-RB
AAEL019982			AAEL019982-RA
AAEL019982			AAEL019982-RB
AAEL019982			AAEL019982-RC
AAEL019982			AAEL019982-RD
AAEL019982			AAEL019982-RE
AAEL019982			AAEL019982-RF
AAEL019982			AAEL019982-RG
AAEL019982			AAEL019982-RH
AAEL019982			AAEL019982-RI
AAEL022257			AAEL022257-RA
AAEL009394	zinc finger protein [Source:VB Community Annotation]		AAEL009394-RA
AAEL019790			AAEL019790-RA
AAEL014619	cytochrome P450 [Source:VB Community Annotation]	CYP9J22	AAEL014619-RA
AAEL024338			AAEL024338-RA
AAEL023788			AAEL023788-RA
AAEL006790			AAEL006790-RA
AAEL025909			AAEL025909-RA
AAEL009995	transmembrane protein, putative [Source:VB Community Annotation]		AAEL009995-RA
AAEL017557	odorant receptor [Source:VB Community Annotation]	Or24	AAEL017557-RA
AAEL012235	Ribosome biogenesis protein NOP53 [Source:UniProtKB/TrEMBL;Acc:A0A1S4FVP6]		AAEL012235-RA
AAEL025132			AAEL025132-RA
AAEL024897			AAEL024897-RA
AAEL012583	tuberin [Source:VB Community Annotation]		AAEL012583-RB
AAEL012583	tuberin [Source:VB Community Annotation]		AAEL012583-RC
AAEL012583	tuberin [Source:VB Community Annotation]		AAEL012583-RD
AAEL012583	tuberin [Source:VB Community Annotation]		AAEL012583-RE
AAEL003271			AAEL003271-RB
AAEL023378			AAEL023378-RA
AAEL023232	Histone H3 [Source:UniProtKB/TrEMBL;Acc:Q16N56]		AAEL023232-RA
AAEL005629	60S ribosomal protein L35, putative [Source:VB Community Annotation]	RpL7a	AAEL005629-RA
AAEL018231			AAEL018231-RB
AAEL018231			AAEL018231-RA
AAEL000433	glypican [Source:VB Community Annotation]		AAEL000433-RB
AAEL008014	ef hand protein [Source:VB Community Annotation]		AAEL008014-RA
AAEL000536			AAEL000536-RB
AAEL000536			AAEL000536-RC
AAEL012360			AAEL012360-RA
AAEL012360			AAEL012360-RC
AAEL012360			AAEL012360-RB
AAEL012360			AAEL012360-RD
AAEL025215			AAEL025215-RA
AAEL025215			AAEL025215-RB
AAEL024552			AAEL024552-RA
AAEL014303	neuroligin, [Source:VB Community Annotation]		AAEL014303-RB
AAEL014303	neuroligin, [Source:VB Community Annotation]		AAEL014303-RC
AAEL014303	neuroligin, [Source:VB Community Annotation]		AAEL014303-RD
AAEL014303	neuroligin, [Source:VB Community Annotation]		AAEL014303-RE
AAEL014303	neuroligin, [Source:VB Community Annotation]		AAEL014303-RF
AAEL014303	neuroligin, [Source:VB Community Annotation]		AAEL014303-RG
AAEL014303	neuroligin, [Source:VB Community Annotation]		AAEL014303-RH
AAEL014303	neuroligin, [Source:VB Community Annotation]		AAEL014303-RI
AAEL024294			AAEL024294-RA
AAEL004509	Kynurenine formamidase [Source:UniProtKB/TrEMBL;Acc:A0A1S4F7T3]		AAEL004509-RA
AAEL004561			AAEL004561-RA
AAEL027368			AAEL027368-RA
AAEL014871	methylenetetrahydrofolate dehydrogenase [Source:VB Community Annotation]		AAEL014871-RB
AAEL014871	methylenetetrahydrofolate dehydrogenase [Source:VB Community Annotation]		AAEL014871-RA
AAEL025751	Histone H2A [Source:UniProtKB/TrEMBL;Acc:Q173V2]		AAEL025751-RA
AAEL007167			AAEL007167-RA
AAEL022762			AAEL022762-RA
AAEL007683	prokaryotic DNA topoisomerase [Source:VB Community Annotation]		AAEL007683-RA
AAEL023095			AAEL023095-RA
AAEL023095			AAEL023095-RB
AAEL006985	dopachrome-conversion enzyme (DCE), putative [Source:VB Community Annotation]		AAEL006985-RA
AAEL013316	smile protein [Source:VB Community Annotation]		AAEL013316-RB
AAEL020248			AAEL020248-RA
AAEL002159			AAEL002159-RA
AAEL008713			AAEL008713-RA
AAEL022008			AAEL022008-RA
AAEL004384			AAEL004384-RA
AAEL020850			AAEL020850-RA
AAEL025978			AAEL025978-RA
AAEL023974			AAEL023974-RA
AAEL003320			AAEL003320-RB
AAEL026926			AAEL026926-RA
AAEL022111	Histone H2B [Source:UniProtKB/TrEMBL;Acc:Q17EF1]		AAEL022111-RA
AAEL007849			AAEL007849-RA
AAEL007758			AAEL007758-RA
AAEL020961			AAEL020961-RA
AAEL020213			AAEL020213-RA
AAEL025220			AAEL025220-RA
AAEL020807			AAEL020807-RA
AAEL027483			AAEL027483-RA
AAEL027483			AAEL027483-RB
AAEL027483			AAEL027483-RC
AAEL027483			AAEL027483-RD
AAEL027483			AAEL027483-RE
AAEL027483			AAEL027483-RF
AAEL027483			AAEL027483-RG
AAEL027483			AAEL027483-RH
AAEL027483			AAEL027483-RI
AAEL027483			AAEL027483-RJ
AAEL027483			AAEL027483-RK
AAEL019863			AAEL019863-RA
AAEL019863			AAEL019863-RB
AAEL019863			AAEL019863-RC
AAEL019863			AAEL019863-RD
AAEL019863			AAEL019863-RE
AAEL019863			AAEL019863-RF
AAEL019863			AAEL019863-RG
AAEL019863			AAEL019863-RH
AAEL020321			AAEL020321-RA
AAEL003235			AAEL003235-RB
AAEL007903			AAEL007903-RB
AAEL007903			AAEL007903-RC
AAEL007903			AAEL007903-RD
AAEL007903			AAEL007903-RE
AAEL025988			AAEL025988-RA
AAEL022108			AAEL022108-RA
AAEL027548			AAEL027548-RA
AAEL000066			AAEL000066-RA
AAEL011869			AAEL011869-RB
AAEL011869			AAEL011869-RC
AAEL006707			AAEL006707-RA
AAEL008370	Class B Scavenger Receptor (CD36 domain). [Source:VB Community Annotation]	SCRB17	AAEL008370-RC
AAEL008370	Class B Scavenger Receptor (CD36 domain). [Source:VB Community Annotation]	SCRB17	AAEL008370-RG
AAEL008370	Class B Scavenger Receptor (CD36 domain). [Source:VB Community Annotation]	SCRB17	AAEL008370-RB
AAEL008370	Class B Scavenger Receptor (CD36 domain). [Source:VB Community Annotation]	SCRB17	AAEL008370-RA
AAEL008370	Class B Scavenger Receptor (CD36 domain). [Source:VB Community Annotation]	SCRB17	AAEL008370-RE
AAEL008370	Class B Scavenger Receptor (CD36 domain). [Source:VB Community Annotation]	SCRB17	AAEL008370-RF
AAEL008370	Class B Scavenger Receptor (CD36 domain). [Source:VB Community Annotation]	SCRB17	AAEL008370-RD
AAEL026781			AAEL026781-RA
AAEL010773	Clip-Domain Serine Protease  family E. Protease homologue. [Source:VB Community Annotation]	CLIPE10	AAEL010773-RA
AAEL027732			AAEL027732-RA
AAEL027732			AAEL027732-RB
AAEL004196	galectin [Source:VB Community Annotation]	GALE3	AAEL004196-RA
AAEL008656	UDP-galactose transporter [Source:VB Community Annotation]		AAEL008656-RA
AAEL021088			AAEL021088-RA
AAEL004095	aldo-keto reductase [Source:VB Community Annotation]		AAEL004095-RA
AAEL004328	origin recognition complex subunit [Source:VB Community Annotation]		AAEL004328-RB
AAEL023484			AAEL023484-RA
AAEL005648	Clip-Domain Serine Protease  family B. Protease homologue. [Source:VB Community Annotation]	CLIPB16	AAEL005648-RA
